"id","session_id","session_position","not_skipped","topic","topic_name"
"28225","0_08813b9b-f073-4e1e-a1e0-54b052aa39c5",4,1,14,"Country_14"
"28226","0_08813b9b-f073-4e1e-a1e0-54b052aa39c5",5,0,14,"Country_14"
"28227","0_08813b9b-f073-4e1e-a1e0-54b052aa39c5",6,1,14,"Country_14"
"28228","0_08813b9b-f073-4e1e-a1e0-54b052aa39c5",7,1,14,"Country_14"
"28229","0_08813b9b-f073-4e1e-a1e0-54b052aa39c5",8,0,14,"Country_14"
"28230","0_08813b9b-f073-4e1e-a1e0-54b052aa39c5",9,0,14,"Country_14"
"28231","0_08813b9b-f073-4e1e-a1e0-54b052aa39c5",10,0,14,"Country_14"
"28232","0_08813b9b-f073-4e1e-a1e0-54b052aa39c5",11,0,14,"Country_14"
"28233","0_08813b9b-f073-4e1e-a1e0-54b052aa39c5",12,0,14,"Country_14"
"28234","0_0881a0cb-14aa-4040-83d7-ca169d116058",1,0,11,"Study_11"
"28235","0_0881a0cb-14aa-4040-83d7-ca169d116058",2,1,3,"House_3"
"28236","0_0881a0cb-14aa-4040-83d7-ca169d116058",3,0,12,"Summer_12"
"28237","0_0881a0cb-14aa-4040-83d7-ca169d116058",4,0,3,"House_3"
"28238","0_0881b3f4-bb92-4651-a7e3-20ff23125840",1,0,10,"Hiphop_10"
"28239","0_0881b3f4-bb92-4651-a7e3-20ff23125840",2,0,10,"Hiphop_10"
"28240","0_0881b3f4-bb92-4651-a7e3-20ff23125840",3,0,10,"Hiphop_10"
"28241","0_0881b3f4-bb92-4651-a7e3-20ff23125840",4,1,10,"Hiphop_10"
"28242","0_0881b3f4-bb92-4651-a7e3-20ff23125840",5,0,10,"Hiphop_10"
"28243","0_0881b3f4-bb92-4651-a7e3-20ff23125840",6,0,10,"Hiphop_10"
"28244","0_088331d0-1052-4094-bfde-f27ec00ac27a",1,0,4,"NewRap_4"
"28245","0_088331d0-1052-4094-bfde-f27ec00ac27a",2,0,4,"NewRap_4"
"28246","0_088331d0-1052-4094-bfde-f27ec00ac27a",3,1,4,"NewRap_4"
"28247","0_088331d0-1052-4094-bfde-f27ec00ac27a",4,1,4,"NewRap_4"
"28248","0_088331d0-1052-4094-bfde-f27ec00ac27a",5,1,4,"NewRap_4"
"28249","0_08855dae-30c7-4439-aec0-7dcd020baa53",1,0,15,"OldRap_15"
"28250","0_08855dae-30c7-4439-aec0-7dcd020baa53",2,0,4,"NewRap_4"
"28251","0_08855dae-30c7-4439-aec0-7dcd020baa53",3,1,15,"OldRap_15"
"28252","0_08855dae-30c7-4439-aec0-7dcd020baa53",4,1,15,"OldRap_15"
"28253","0_08855dae-30c7-4439-aec0-7dcd020baa53",5,0,4,"NewRap_4"
"28254","0_08855dae-30c7-4439-aec0-7dcd020baa53",6,0,4,"NewRap_4"
"28255","0_08855dae-30c7-4439-aec0-7dcd020baa53",7,0,4,"NewRap_4"
"28256","0_08855dae-30c7-4439-aec0-7dcd020baa53",8,0,4,"NewRap_4"
"28257","0_08855dae-30c7-4439-aec0-7dcd020baa53",9,0,4,"NewRap_4"
"28258","0_08855dae-30c7-4439-aec0-7dcd020baa53",10,1,15,"OldRap_15"
"28259","0_08855dae-30c7-4439-aec0-7dcd020baa53",11,0,4,"NewRap_4"
"28260","0_08855dae-30c7-4439-aec0-7dcd020baa53",12,0,4,"NewRap_4"
"28261","0_08855dae-30c7-4439-aec0-7dcd020baa53",13,1,15,"OldRap_15"
"28262","0_08855dae-30c7-4439-aec0-7dcd020baa53",14,1,4,"NewRap_4"
"28263","0_08855f56-8756-435f-8cd4-13f2db8fc821",1,1,15,"OldRap_15"
"28264","0_08864fb6-76ac-4f71-8ed3-3831d7a5cd76",1,0,2,"Reggae_2"
"28265","0_08864fb6-76ac-4f71-8ed3-3831d7a5cd76",2,1,12,"Summer_12"
"28266","0_08864fb6-76ac-4f71-8ed3-3831d7a5cd76",3,1,15,"OldRap_15"
"28267","0_08864fb6-76ac-4f71-8ed3-3831d7a5cd76",4,1,15,"OldRap_15"
"28268","0_08864fb6-76ac-4f71-8ed3-3831d7a5cd76",5,1,15,"OldRap_15"
"28269","0_08864fb6-76ac-4f71-8ed3-3831d7a5cd76",6,0,14,"Country_14"
"28270","0_08877876-e05b-46dd-81ec-0ab702295e12",1,0,4,"NewRap_4"
"28271","0_08877876-e05b-46dd-81ec-0ab702295e12",2,0,4,"NewRap_4"
"28272","0_08877876-e05b-46dd-81ec-0ab702295e12",3,1,4,"NewRap_4"
"28273","0_08877876-e05b-46dd-81ec-0ab702295e12",4,0,4,"NewRap_4"
"28274","0_08877876-e05b-46dd-81ec-0ab702295e12",5,1,4,"NewRap_4"
"28275","0_08877876-e05b-46dd-81ec-0ab702295e12",6,1,4,"NewRap_4"
"28276","0_08877876-e05b-46dd-81ec-0ab702295e12",7,1,4,"NewRap_4"
"28277","0_08877876-e05b-46dd-81ec-0ab702295e12",8,1,4,"NewRap_4"
"28278","0_08877b6a-599b-4b38-b3a4-e157a6506214",1,1,8,"Metal_8"
"28279","0_08877b6a-599b-4b38-b3a4-e157a6506214",2,1,8,"Metal_8"
"28280","0_08877b6a-599b-4b38-b3a4-e157a6506214",3,0,8,"Metal_8"
"28281","0_08877b6a-599b-4b38-b3a4-e157a6506214",4,0,8,"Metal_8"
"28282","0_08877b6a-599b-4b38-b3a4-e157a6506214",5,0,8,"Metal_8"
"28283","0_08877b6a-599b-4b38-b3a4-e157a6506214",6,1,8,"Metal_8"
"28284","0_08877b6a-599b-4b38-b3a4-e157a6506214",7,1,8,"Metal_8"
"28285","0_08877b6a-599b-4b38-b3a4-e157a6506214",8,1,8,"Metal_8"
"28286","0_08877b6a-599b-4b38-b3a4-e157a6506214",9,0,12,"Summer_12"
"28287","0_0888766f-7eef-412d-bcbb-9bbc9f465a01",1,0,4,"NewRap_4"
"28288","0_0888766f-7eef-412d-bcbb-9bbc9f465a01",2,0,4,"NewRap_4"
"28289","0_0888766f-7eef-412d-bcbb-9bbc9f465a01",3,0,4,"NewRap_4"
"28290","0_0888766f-7eef-412d-bcbb-9bbc9f465a01",4,0,4,"NewRap_4"
"28291","0_0888766f-7eef-412d-bcbb-9bbc9f465a01",5,0,4,"NewRap_4"
"28292","0_0888766f-7eef-412d-bcbb-9bbc9f465a01",6,0,4,"NewRap_4"
"28293","0_0888766f-7eef-412d-bcbb-9bbc9f465a01",7,0,4,"NewRap_4"
"28294","0_0888766f-7eef-412d-bcbb-9bbc9f465a01",8,0,15,"OldRap_15"
"28295","0_0888766f-7eef-412d-bcbb-9bbc9f465a01",9,0,4,"NewRap_4"
"28296","0_0888766f-7eef-412d-bcbb-9bbc9f465a01",10,0,4,"NewRap_4"
"28297","0_0888766f-7eef-412d-bcbb-9bbc9f465a01",11,0,4,"NewRap_4"
"28298","0_0888766f-7eef-412d-bcbb-9bbc9f465a01",12,0,4,"NewRap_4"
"28299","0_0888b5a5-13c8-42bc-9ae9-500d3a19c903",1,0,4,"NewRap_4"
"28300","0_0888b5a5-13c8-42bc-9ae9-500d3a19c903",2,1,4,"NewRap_4"
"28301","0_08890333-cfcb-4da0-bc5b-648b94398e43",1,0,4,"NewRap_4"
"28302","0_08890333-cfcb-4da0-bc5b-648b94398e43",2,0,4,"NewRap_4"
"28303","0_08891362-e311-44b4-ab86-4979541bf534",1,0,15,"OldRap_15"
"28304","0_08891362-e311-44b4-ab86-4979541bf534",2,0,15,"OldRap_15"
"28305","0_08891362-e311-44b4-ab86-4979541bf534",3,0,4,"NewRap_4"
"28306","0_08891362-e311-44b4-ab86-4979541bf534",4,0,4,"NewRap_4"
"28307","0_08891362-e311-44b4-ab86-4979541bf534",5,0,4,"NewRap_4"
"28308","0_08891362-e311-44b4-ab86-4979541bf534",6,0,4,"NewRap_4"
"28309","0_08891362-e311-44b4-ab86-4979541bf534",7,0,4,"NewRap_4"
"28310","0_08891362-e311-44b4-ab86-4979541bf534",8,1,4,"NewRap_4"
"28311","0_08891362-e311-44b4-ab86-4979541bf534",9,1,4,"NewRap_4"
"28312","0_08891362-e311-44b4-ab86-4979541bf534",10,0,4,"NewRap_4"
"28313","0_08891362-e311-44b4-ab86-4979541bf534",11,1,4,"NewRap_4"
"28314","0_08891362-e311-44b4-ab86-4979541bf534",12,0,4,"NewRap_4"
"28315","0_08891362-e311-44b4-ab86-4979541bf534",13,0,4,"NewRap_4"
"28316","0_08891362-e311-44b4-ab86-4979541bf534",14,0,4,"NewRap_4"
"28317","0_08891362-e311-44b4-ab86-4979541bf534",15,0,4,"NewRap_4"
"28318","0_08891362-e311-44b4-ab86-4979541bf534",16,0,15,"OldRap_15"
"28319","0_088a3a95-4ac9-4524-b506-0b4e4f40ea47",1,0,4,"NewRap_4"
"28320","0_088a3d14-c604-4438-ad1f-eb6e9336a157",1,1,6,"Spanish_6"
"28321","0_088a3d14-c604-4438-ad1f-eb6e9336a157",2,1,6,"Spanish_6"
"28322","0_088a3d14-c604-4438-ad1f-eb6e9336a157",3,1,6,"Spanish_6"
"28323","0_088a3d14-c604-4438-ad1f-eb6e9336a157",4,1,6,"Spanish_6"
"28324","0_088a3d14-c604-4438-ad1f-eb6e9336a157",5,0,6,"Spanish_6"
"28325","0_088a3d14-c604-4438-ad1f-eb6e9336a157",6,1,6,"Spanish_6"
"28326","0_088a3d14-c604-4438-ad1f-eb6e9336a157",7,0,6,"Spanish_6"
"28327","0_088a3d14-c604-4438-ad1f-eb6e9336a157",8,1,6,"Spanish_6"
"28328","0_088a3d14-c604-4438-ad1f-eb6e9336a157",9,1,6,"Spanish_6"
"28329","0_088a3d14-c604-4438-ad1f-eb6e9336a157",10,1,6,"Spanish_6"
"28330","0_088a3d14-c604-4438-ad1f-eb6e9336a157",11,1,6,"Spanish_6"
"28331","0_088a3d14-c604-4438-ad1f-eb6e9336a157",12,1,6,"Spanish_6"
"28332","0_088a3d14-c604-4438-ad1f-eb6e9336a157",13,1,6,"Spanish_6"
"28333","0_088a3d14-c604-4438-ad1f-eb6e9336a157",14,1,6,"Spanish_6"
"28334","0_088a7e8b-23ff-4850-8c9f-21e2600e54fb",1,0,10,"Hiphop_10"
"28335","0_088a7e8b-23ff-4850-8c9f-21e2600e54fb",2,1,0,"Indie_0"
"28336","0_088a7e8b-23ff-4850-8c9f-21e2600e54fb",3,0,5,"Rock_5"
"28337","0_088a7e8b-23ff-4850-8c9f-21e2600e54fb",4,0,0,"Indie_0"
"28338","0_088a7e8b-23ff-4850-8c9f-21e2600e54fb",5,0,5,"Rock_5"
"28339","0_088a7e8b-23ff-4850-8c9f-21e2600e54fb",6,0,14,"Country_14"
"28340","0_088ab991-21cc-429b-9f54-372fdc88c196",1,0,6,"Spanish_6"
"28341","0_088ab991-21cc-429b-9f54-372fdc88c196",2,1,12,"Summer_12"
"28342","0_088ab991-21cc-429b-9f54-372fdc88c196",3,0,12,"Summer_12"
"28343","0_088ab991-21cc-429b-9f54-372fdc88c196",4,0,12,"Summer_12"
"28344","0_088ab991-21cc-429b-9f54-372fdc88c196",5,1,4,"NewRap_4"
"28345","0_088ab991-21cc-429b-9f54-372fdc88c196",6,0,12,"Summer_12"
"28346","0_088ab991-21cc-429b-9f54-372fdc88c196",7,0,15,"OldRap_15"
"28347","0_088ac346-0b2a-4fe0-9372-f79678ea83b7",1,0,4,"NewRap_4"
"28348","0_088acc26-b717-4ddd-9794-b79c2c5aa466",1,0,15,"OldRap_15"
"28349","0_088b713e-03ba-45e7-ae1e-3f0e1af7be27",1,0,4,"NewRap_4"
"28350","0_088b713e-03ba-45e7-ae1e-3f0e1af7be27",2,0,4,"NewRap_4"
"28351","0_088b713e-03ba-45e7-ae1e-3f0e1af7be27",3,1,4,"NewRap_4"
"28352","0_088b713e-03ba-45e7-ae1e-3f0e1af7be27",4,1,15,"OldRap_15"
"28353","0_088ba285-1123-4256-9836-c431b813e2d8",1,0,3,"House_3"
"28354","0_088ba285-1123-4256-9836-c431b813e2d8",2,0,3,"House_3"
"28355","0_088ba285-1123-4256-9836-c431b813e2d8",3,0,3,"House_3"
"28356","0_088ba285-1123-4256-9836-c431b813e2d8",4,0,3,"House_3"
"28357","0_088ba285-1123-4256-9836-c431b813e2d8",5,1,4,"NewRap_4"
"28358","0_088bcd92-aec1-43a7-99fe-c8b606b45175",1,0,9,"Chill_9"
"28359","0_088bcd92-aec1-43a7-99fe-c8b606b45175",2,1,9,"Chill_9"
"28360","0_088bcd92-aec1-43a7-99fe-c8b606b45175",3,1,14,"Country_14"
"28361","0_088bcd92-aec1-43a7-99fe-c8b606b45175",4,0,9,"Chill_9"
"28362","0_088cbc6e-cc35-4976-9b3e-4c39685cacc7",1,0,9,"Chill_9"
"28363","0_088cbc6e-cc35-4976-9b3e-4c39685cacc7",2,0,9,"Chill_9"
"28364","0_088cbc6e-cc35-4976-9b3e-4c39685cacc7",3,0,9,"Chill_9"
"28365","0_088cbc6e-cc35-4976-9b3e-4c39685cacc7",4,0,9,"Chill_9"
"28366","0_088cbc6e-cc35-4976-9b3e-4c39685cacc7",5,0,9,"Chill_9"
"28367","0_088cbc6e-cc35-4976-9b3e-4c39685cacc7",6,0,9,"Chill_9"
"28368","0_088cbc6e-cc35-4976-9b3e-4c39685cacc7",7,0,9,"Chill_9"
"28369","0_088cbc6e-cc35-4976-9b3e-4c39685cacc7",8,0,9,"Chill_9"
"28370","0_088cbc6e-cc35-4976-9b3e-4c39685cacc7",9,0,9,"Chill_9"
"28371","0_088cbc6e-cc35-4976-9b3e-4c39685cacc7",10,0,9,"Chill_9"
"28372","0_088cbc6e-cc35-4976-9b3e-4c39685cacc7",11,1,9,"Chill_9"
"28373","0_088cbc6e-cc35-4976-9b3e-4c39685cacc7",12,1,9,"Chill_9"
"28374","0_088cbc6e-cc35-4976-9b3e-4c39685cacc7",13,1,2,"Reggae_2"
"28375","0_088cbc6e-cc35-4976-9b3e-4c39685cacc7",14,1,12,"Summer_12"
"28376","0_088dee38-9d58-429b-9243-bb55011a2dd9",1,0,4,"NewRap_4"
"28377","0_088dee38-9d58-429b-9243-bb55011a2dd9",2,0,4,"NewRap_4"
"28378","0_088dee38-9d58-429b-9243-bb55011a2dd9",3,0,4,"NewRap_4"
"28379","0_088dee38-9d58-429b-9243-bb55011a2dd9",4,1,4,"NewRap_4"
"28380","0_088dee38-9d58-429b-9243-bb55011a2dd9",5,0,4,"NewRap_4"
"28381","0_088dee38-9d58-429b-9243-bb55011a2dd9",6,0,12,"Summer_12"
"28382","0_088ffca9-6648-4d91-8204-27f99ab6dabb",1,0,4,"NewRap_4"
"28383","0_088ffca9-6648-4d91-8204-27f99ab6dabb",2,1,4,"NewRap_4"
"28384","0_088ffca9-6648-4d91-8204-27f99ab6dabb",3,1,4,"NewRap_4"
"28385","0_088ffca9-6648-4d91-8204-27f99ab6dabb",4,1,4,"NewRap_4"
"28386","0_089010cd-ae60-43cb-9138-f1500355f1d2",1,0,0,"Indie_0"
"28387","0_089010cd-ae60-43cb-9138-f1500355f1d2",2,0,0,"Indie_0"
"28388","0_089010cd-ae60-43cb-9138-f1500355f1d2",3,0,0,"Indie_0"
"28389","0_089010cd-ae60-43cb-9138-f1500355f1d2",4,0,0,"Indie_0"
"28390","0_089010cd-ae60-43cb-9138-f1500355f1d2",5,1,0,"Indie_0"
"28391","0_089010cd-ae60-43cb-9138-f1500355f1d2",6,0,0,"Indie_0"
"28392","0_089010cd-ae60-43cb-9138-f1500355f1d2",7,0,8,"Metal_8"
"28393","0_089010cd-ae60-43cb-9138-f1500355f1d2",8,0,8,"Metal_8"
"28394","0_089010cd-ae60-43cb-9138-f1500355f1d2",9,0,7,"Throwback_7"
"28395","0_089010cd-ae60-43cb-9138-f1500355f1d2",10,0,8,"Metal_8"
"28396","0_089010cd-ae60-43cb-9138-f1500355f1d2",11,0,8,"Metal_8"
"28397","0_089010cd-ae60-43cb-9138-f1500355f1d2",12,0,12,"Summer_12"
"28398","0_089010cd-ae60-43cb-9138-f1500355f1d2",13,0,8,"Metal_8"
"28399","0_089010cd-ae60-43cb-9138-f1500355f1d2",14,0,8,"Metal_8"
"28400","0_0890bde1-02d3-4bfe-a85c-e189a205459a",1,0,14,"Country_14"
"28401","0_0890bde1-02d3-4bfe-a85c-e189a205459a",2,1,14,"Country_14"
"28402","0_0890bde1-02d3-4bfe-a85c-e189a205459a",3,0,14,"Country_14"
"28403","0_0890bde1-02d3-4bfe-a85c-e189a205459a",4,0,14,"Country_14"
"28404","0_0890bde1-02d3-4bfe-a85c-e189a205459a",5,1,14,"Country_14"
"28405","0_0890bde1-02d3-4bfe-a85c-e189a205459a",6,0,14,"Country_14"
"28406","0_08912a46-cd75-4192-bb01-a627a5e3a8c3",1,1,8,"Metal_8"
"28407","0_08912a46-cd75-4192-bb01-a627a5e3a8c3",2,1,8,"Metal_8"
"28408","0_08912a46-cd75-4192-bb01-a627a5e3a8c3",3,1,8,"Metal_8"
"28409","0_08912a46-cd75-4192-bb01-a627a5e3a8c3",4,1,8,"Metal_8"
"28410","0_08912a46-cd75-4192-bb01-a627a5e3a8c3",5,1,8,"Metal_8"
"28411","0_08912a46-cd75-4192-bb01-a627a5e3a8c3",6,1,8,"Metal_8"
"28412","0_08912a46-cd75-4192-bb01-a627a5e3a8c3",7,0,8,"Metal_8"
"28413","0_08912a46-cd75-4192-bb01-a627a5e3a8c3",8,0,8,"Metal_8"
"28414","0_08912a46-cd75-4192-bb01-a627a5e3a8c3",9,0,8,"Metal_8"
"28415","0_08912a46-cd75-4192-bb01-a627a5e3a8c3",10,1,8,"Metal_8"
"28416","0_08912a46-cd75-4192-bb01-a627a5e3a8c3",11,0,8,"Metal_8"
"28417","0_08912a46-cd75-4192-bb01-a627a5e3a8c3",12,1,8,"Metal_8"
"28418","0_0892121d-b914-4b7a-b163-c61eea8b4b93",1,1,10,"Hiphop_10"
"28419","0_0892121d-b914-4b7a-b163-c61eea8b4b93",2,0,5,"Rock_5"
"28420","0_08926c46-85b7-475b-ae83-451c91cbd0a5",1,0,8,"Metal_8"
"28421","0_08926c46-85b7-475b-ae83-451c91cbd0a5",2,0,8,"Metal_8"
"28422","0_0892a04a-18df-42bf-b902-6037b0e03204",1,1,4,"NewRap_4"
"28423","0_0892a04a-18df-42bf-b902-6037b0e03204",2,1,15,"OldRap_15"
"28424","0_0892a04a-18df-42bf-b902-6037b0e03204",3,1,15,"OldRap_15"
"28425","0_0892a04a-18df-42bf-b902-6037b0e03204",4,1,11,"Study_11"
"28426","0_0892a04a-18df-42bf-b902-6037b0e03204",5,1,4,"NewRap_4"
"28427","0_0892a04a-18df-42bf-b902-6037b0e03204",6,1,11,"Study_11"
"28428","0_0892a04a-18df-42bf-b902-6037b0e03204",7,1,11,"Study_11"
"28429","0_0892a04a-18df-42bf-b902-6037b0e03204",8,1,11,"Study_11"
"28430","0_0892a04a-18df-42bf-b902-6037b0e03204",9,1,4,"NewRap_4"
"28431","0_0892a04a-18df-42bf-b902-6037b0e03204",10,1,11,"Study_11"
"28432","0_0892a04a-18df-42bf-b902-6037b0e03204",11,1,4,"NewRap_4"
"28433","0_0892a04a-18df-42bf-b902-6037b0e03204",12,1,4,"NewRap_4"
"28434","0_0892a04a-18df-42bf-b902-6037b0e03204",13,1,11,"Study_11"
"28435","0_0892a04a-18df-42bf-b902-6037b0e03204",14,1,4,"NewRap_4"
"28436","0_0892a04a-18df-42bf-b902-6037b0e03204",15,1,4,"NewRap_4"
"28437","0_0892a04a-18df-42bf-b902-6037b0e03204",16,1,11,"Study_11"
"28438","0_0892a04a-18df-42bf-b902-6037b0e03204",17,1,15,"OldRap_15"
"28439","0_0892a04a-18df-42bf-b902-6037b0e03204",18,1,4,"NewRap_4"
"28440","0_0892a04a-18df-42bf-b902-6037b0e03204",19,0,4,"NewRap_4"
"28441","0_0892a04a-18df-42bf-b902-6037b0e03204",20,0,4,"NewRap_4"
"28442","0_0894417a-e25f-47d9-85ba-5f5b3ae9cc19",1,0,12,"Summer_12"
"28443","0_0894417a-e25f-47d9-85ba-5f5b3ae9cc19",2,0,10,"Hiphop_10"
"28444","0_0894417a-e25f-47d9-85ba-5f5b3ae9cc19",3,0,10,"Hiphop_10"
"28445","0_0894417a-e25f-47d9-85ba-5f5b3ae9cc19",4,0,10,"Hiphop_10"
"28446","0_0894417a-e25f-47d9-85ba-5f5b3ae9cc19",5,0,11,"Study_11"
"28447","0_0894417a-e25f-47d9-85ba-5f5b3ae9cc19",6,0,11,"Study_11"
"28448","0_0894417a-e25f-47d9-85ba-5f5b3ae9cc19",7,0,11,"Study_11"
"28449","0_08952718-369a-4b15-922b-a2982af4c8f6",1,1,1,"Christian_1"
"28450","0_08952718-369a-4b15-922b-a2982af4c8f6",2,1,1,"Christian_1"
"28451","0_08952718-369a-4b15-922b-a2982af4c8f6",3,1,1,"Christian_1"
"28452","0_08952718-369a-4b15-922b-a2982af4c8f6",4,0,1,"Christian_1"
"28453","0_08953569-f58c-454e-a3e6-2de912ba8290",1,1,0,"Indie_0"
"28454","0_08953569-f58c-454e-a3e6-2de912ba8290",2,0,0,"Indie_0"
"28455","0_08953569-f58c-454e-a3e6-2de912ba8290",3,0,0,"Indie_0"
"28456","0_08953569-f58c-454e-a3e6-2de912ba8290",4,1,0,"Indie_0"
"28457","0_08953569-f58c-454e-a3e6-2de912ba8290",5,1,4,"NewRap_4"
"28458","0_08953569-f58c-454e-a3e6-2de912ba8290",6,1,4,"NewRap_4"
"28459","0_089600ca-256b-4998-a751-dfdacad33804",1,1,4,"NewRap_4"
"28460","0_089600ca-256b-4998-a751-dfdacad33804",2,1,4,"NewRap_4"
"28461","0_0896d635-4e72-44ef-8b7a-58bfdc8e1541",1,0,14,"Country_14"
"28462","0_0896d635-4e72-44ef-8b7a-58bfdc8e1541",2,1,14,"Country_14"
"28463","0_0896d635-4e72-44ef-8b7a-58bfdc8e1541",3,0,12,"Summer_12"
"28464","0_0896d635-4e72-44ef-8b7a-58bfdc8e1541",4,0,5,"Rock_5"
"28465","0_0896d635-4e72-44ef-8b7a-58bfdc8e1541",5,0,2,"Reggae_2"
"28466","0_0896d635-4e72-44ef-8b7a-58bfdc8e1541",6,0,3,"House_3"
"28467","0_0896d635-4e72-44ef-8b7a-58bfdc8e1541",7,1,15,"OldRap_15"
"28468","0_0896d635-4e72-44ef-8b7a-58bfdc8e1541",8,0,10,"Hiphop_10"
"28469","0_0896d635-4e72-44ef-8b7a-58bfdc8e1541",9,0,15,"OldRap_15"
"28470","0_08988133-628a-4553-a008-6c0d8be9f3a7",1,0,4,"NewRap_4"
"28471","0_08988133-628a-4553-a008-6c0d8be9f3a7",2,0,4,"NewRap_4"
"28472","0_08988133-628a-4553-a008-6c0d8be9f3a7",3,0,4,"NewRap_4"
"28473","0_08988133-628a-4553-a008-6c0d8be9f3a7",4,0,4,"NewRap_4"
"28474","0_08988133-628a-4553-a008-6c0d8be9f3a7",5,0,4,"NewRap_4"
"28475","0_08988133-628a-4553-a008-6c0d8be9f3a7",6,0,4,"NewRap_4"
"28476","0_08988133-628a-4553-a008-6c0d8be9f3a7",7,0,4,"NewRap_4"
"28477","0_08988133-628a-4553-a008-6c0d8be9f3a7",8,0,4,"NewRap_4"
"28478","0_08988133-628a-4553-a008-6c0d8be9f3a7",9,0,4,"NewRap_4"
"28479","0_08988133-628a-4553-a008-6c0d8be9f3a7",10,0,4,"NewRap_4"
"28480","0_0899cbfe-f86c-494e-8bd3-f043e622b334",1,0,4,"NewRap_4"
"28481","0_0899cbfe-f86c-494e-8bd3-f043e622b334",2,1,4,"NewRap_4"
"28482","0_0899cbfe-f86c-494e-8bd3-f043e622b334",3,1,4,"NewRap_4"
"28483","0_0899cbfe-f86c-494e-8bd3-f043e622b334",4,0,4,"NewRap_4"
"28484","0_089ae131-dd79-4130-b2ef-a9e4d26a1c84",1,0,12,"Summer_12"
"28485","0_089bb8f4-4ff6-467b-addc-df2e5f98bbb4",1,0,4,"NewRap_4"
"28486","0_089c5079-54f6-4dba-8fef-6513fecc0ace",1,0,11,"Study_11"
"28487","0_089c5079-54f6-4dba-8fef-6513fecc0ace",2,0,12,"Summer_12"
"28488","0_089c5079-54f6-4dba-8fef-6513fecc0ace",3,0,12,"Summer_12"
"28489","0_089c5079-54f6-4dba-8fef-6513fecc0ace",4,0,3,"House_3"
"28490","0_089c5079-54f6-4dba-8fef-6513fecc0ace",5,0,12,"Summer_12"
"28491","0_089c5079-54f6-4dba-8fef-6513fecc0ace",6,0,12,"Summer_12"
"28492","0_089c5079-54f6-4dba-8fef-6513fecc0ace",7,0,12,"Summer_12"
"28493","0_089c6f75-a9fb-4d34-8bf8-0059019a5bc4",1,0,15,"OldRap_15"
"28494","0_089c6f75-a9fb-4d34-8bf8-0059019a5bc4",2,0,4,"NewRap_4"
"28495","0_089c6f75-a9fb-4d34-8bf8-0059019a5bc4",3,0,4,"NewRap_4"
"28496","0_089c6f75-a9fb-4d34-8bf8-0059019a5bc4",4,0,15,"OldRap_15"
"28497","0_089c6f75-a9fb-4d34-8bf8-0059019a5bc4",5,0,4,"NewRap_4"
"28498","0_089c6f75-a9fb-4d34-8bf8-0059019a5bc4",6,0,4,"NewRap_4"
"28499","0_089c6f75-a9fb-4d34-8bf8-0059019a5bc4",7,0,4,"NewRap_4"
"28500","0_089c7414-5a70-49b6-97b6-e1bccf2d6088",1,0,15,"OldRap_15"
"28501","0_089c7414-5a70-49b6-97b6-e1bccf2d6088",2,0,15,"OldRap_15"
"28502","0_089c7414-5a70-49b6-97b6-e1bccf2d6088",3,0,15,"OldRap_15"
"28503","0_089c7414-5a70-49b6-97b6-e1bccf2d6088",4,0,15,"OldRap_15"
"28504","0_089c7414-5a70-49b6-97b6-e1bccf2d6088",5,0,15,"OldRap_15"
"28505","0_089c7414-5a70-49b6-97b6-e1bccf2d6088",6,0,4,"NewRap_4"
"28506","0_089c7414-5a70-49b6-97b6-e1bccf2d6088",7,0,15,"OldRap_15"
"28507","0_089c7414-5a70-49b6-97b6-e1bccf2d6088",8,0,4,"NewRap_4"
"28508","0_089c7414-5a70-49b6-97b6-e1bccf2d6088",9,0,10,"Hiphop_10"
"28509","0_089c7414-5a70-49b6-97b6-e1bccf2d6088",10,0,4,"NewRap_4"
"28510","0_089cc375-4881-4d58-88cb-d5544ab5a76f",1,0,4,"NewRap_4"
"28511","0_089cc375-4881-4d58-88cb-d5544ab5a76f",2,1,15,"OldRap_15"
"28512","0_089d1194-a0b5-4f5b-85ba-894a6e303390",1,1,4,"NewRap_4"
"28513","0_089d1194-a0b5-4f5b-85ba-894a6e303390",2,0,4,"NewRap_4"
"28514","0_089d1194-a0b5-4f5b-85ba-894a6e303390",3,0,12,"Summer_12"
"28515","0_089d1194-a0b5-4f5b-85ba-894a6e303390",4,0,4,"NewRap_4"
"28516","0_089d1194-a0b5-4f5b-85ba-894a6e303390",5,0,4,"NewRap_4"
"28517","0_089d1194-a0b5-4f5b-85ba-894a6e303390",6,0,11,"Study_11"
"28518","0_089d1194-a0b5-4f5b-85ba-894a6e303390",7,0,11,"Study_11"
"28519","0_089d60db-ce14-4790-ae5a-eb30d4f14d74",1,0,4,"NewRap_4"
"28520","0_089d7031-5ca9-48ac-aa92-9f8d276cdda6",1,1,4,"NewRap_4"
"28521","0_089d7031-5ca9-48ac-aa92-9f8d276cdda6",2,0,4,"NewRap_4"
"28522","0_089d7031-5ca9-48ac-aa92-9f8d276cdda6",3,0,4,"NewRap_4"
"28523","0_089d7031-5ca9-48ac-aa92-9f8d276cdda6",4,0,4,"NewRap_4"
"28524","0_089d7031-5ca9-48ac-aa92-9f8d276cdda6",5,0,4,"NewRap_4"
"28525","0_089d7031-5ca9-48ac-aa92-9f8d276cdda6",6,0,4,"NewRap_4"
